"id";"name";"host_id";"host_name";"neighbourhood";"latitude";"longitude";"room_type";"price";"minimum_nights";"number_of_reviews";"last_review";"reviews_per_month";"calculated_host_listings_count";"availability_365";"number_of_reviews_ltm"
"1287593137360197107";"departamento 2 amb. en caba";597366210;"Maria";"Palermo";-34.564675445584875;-58.43863383646986;"Entire home/apt";44109.0;1;9;"2025-01-19";3.65;1;358;9
"1287600884615330690";"Dpto 3 ambientes, NuÃ±ez Cerca  Monumental - River";50365665;"Florencia";"NuÃ±ez";-34.55432337252987;-58.46400172049699;"Entire home/apt";35707.0;4;1;"2024-12-16";0.65;2;359;1
"1287609636060066586";"Alojamiento moderno en Palermo";661616085;"Pablo Andres";"Palermo";-34.59649;-58.41578;"Entire home/apt";34941.0;1;7;"2025-01-22";2.76;1;76;7
"1287628806890264261";"Mono ambiente a estrenar.";191887994;"Erika";"San Telmo";-34.619424422058486;-58.37496969848871;"Entire home/apt";26255.0;4;1;"2024-12-03";0.51;1;262;1
"1287638738211815776";"Silencioso y familiar Recoleta!";2638657;"Brian";"Recoleta";-34.5952666;-58.3921145;"Entire home/apt";29711.0;2;4;"2025-01-01";1.62;17;365;4
"1287641694136320316";"Puerto Madero Rooftop Apartment";337330841;"WeHost";"Puerto Madero";-34.617246;-58.36136329999999;"Entire home/apt";62866.0;2;4;"2025-01-02";1.71;18;230;4
"1287654899829673404";"Moderno departamento en NuÃ±ez";51930155;"Jessica Ginned";"NuÃ±ez";-34.5404719;-58.4641922;"Entire home/apt";51608.0;3;2;"2025-01-16";1.03;2;78;2
"1287696100584859912";"Estudio, Palermo. Buenos aires.";512696539;"Agustin";"Palermo";-34.57954852055248;-58.4218927817539;"Entire home/apt";27610.0;2;11;"2025-01-24";4.34;2;350;11
"1287758963439335243";"Moderno departamento San Telmo";660868175;"Pablo Alejandro";"San Telmo";-34.61806;-58.36899;"Entire home/apt";42009.0;3;2;"2024-11-22";0.82;2;254;2
"1287769717922753948";"Calm-Cozy-Connected";15694449;"Julieta";"Recoleta";-34.5905;-58.4108;"Entire home/apt";23252.0;2;5;"2025-01-28";2.54;1;363;5
"1287844021687438626";"Opening - Las CaÃ±itas";497953790;"Juan Cruz";"Palermo";-34.567913287452186;-58.434631726431576;"Entire home/apt";32557.0;2;3;"2024-12-28";1.22;25;335;3
"1287847335487040724";"Dpto. completo, luminoso y tranquilo en San Telmo!";27552250;"Jordana";"Monserrat";-34.61358269999999;-58.3730772;"Entire home/apt";31507.0;2;4;"2025-01-28";3.0;1;262;4
"1287923097999993701";"Apt luminoso y minimalista";494531356;"Solange";"Palermo";-34.5909923;-58.4253268;"Entire home/apt";32704.0;1;8;"2025-01-16";3.33;9;361;8
"1287941539260669869";"Penthouse vistas unicas, parrilla, sauna y pileta";661718101;"Federico";"Palermo";-34.5806544;-58.4404152;"Entire home/apt";55210.0;3;2;"2025-01-26";1.43;1;319;2
"1287983749410713911";"Depto. Con la mejor ubicaciÃ³n.";432465497;"AndrÃ©s";"Retiro";-34.5968487;-58.381176;"Entire home/apt";31507.0;2;2;"2024-12-01";0.79;2;360;2
"1287986482535978970";"Departamento en retiro, CABA";316597872;"Trinidad";"Retiro";-34.59377;-58.37967;"Entire home/apt";36758.0;1;3;"2024-12-22";1.64;1;182;3
"1288265139752068140";"Caballito Frente al Parque";8157090;"Adrian";"Caballito";-34.61986191333641;-58.43189641686379;"Entire home/apt";47260.0;3;4;"2025-01-20";1.97;30;150;4
"1288283253623642500";"Encantador estudio en Palermo";492412205;"Diego Leonardo";"Palermo";-34.5819604;-58.441926;"Entire home/apt";36758.0;3;6;"2025-01-07";2.47;11;359;6
"1288352024898224867";"Depto. confortable y de calidad. Zona Obelisco";529253009;"Georgina";"San Nicolas";-34.60571315220184;-58.38630270212889;"Entire home/apt";26465.0;1;2;"2024-12-05";0.98;11;365;2
"1288352248067819664";"Moderno y Acogedor Monoambiente en Monserrat";492286441;"NicolÃ¡s";"Monserrat";-34.609877907082925;-58.38260287062931;"Entire home/apt";22412.0;2;3;"2025-01-19";1.3;35;361;3
"1288397577077534994";"Impecable departamento en zona estratÃ©gica";13824505;"Hugo";"Almagro";-34.59839654825018;-58.42289331337518;"Entire home/apt";44204.0;4;5;"2025-01-22";2.05;1;265;5
"1288425405894165015";"Excelente Monoambiente c/ amplio balcÃ³n en Palermo";21427846;"Brico";"Palermo";-34.5909;-58.4269;"Entire home/apt";31811.0;2;1;"2025-01-03";1.0;33;364;1
"1288435919781767506";"Te esperamos en Buenos Aires!";546836470;"Susana";"San Nicolas";-34.6028815;-58.3901027;"Entire home/apt";56712.0;2;1;"2024-12-08";0.56;6;171;1
"1288449674919854567";"Excelente Studio en Palermo con balcÃ³n";516337335;"Fernando";"Palermo";-34.5792041;-58.4310772;"Entire home/apt";35707.0;1;2;"2024-12-01";0.8;2;308;2
"1288492214534090395";"Excelente Depto reciclado en centro de Caballito!";21427846;"Brico";"Caballito";-34.61687;-58.43073;"Entire home/apt";34510.0;2;2;"2024-12-09";1.0;33;365;2
"1288501491251722142";"Luminoso con piscina y balcÃ³n";182960400;"Magali";"Villa Crespo";-34.5990905;-58.4412488;"Entire home/apt";50410.0;2;1;"2024-11-16";0.4;19;365;1
"1288579065130279864";"Terrace Apartment Central Buenos Aires";337330841;"WeHost";"Monserrat";-34.6153156;-58.38498869999999;"Entire home/apt";27453.0;3;5;"2025-01-12";2.05;18;311;5
"1288584814604548647";"HabitaciÃ³n Americana en Apart Hotel";661872692;"Yoalcira";"Balvanera";-34.6043505;-58.39466609999999;"Entire home/apt";23525.0;1;1;"2024-12-22";0.75;1;335;1
"1288594574549157629";"Departamento en Buenos Aires";661875381;"Fabian Elias";"Monte Castro";-34.62189770000001;-58.5034231;"Entire home/apt";18904.0;3;3;"2024-12-23";1.55;1;350;3
"1288608061818229290";"Artsy Downtown Apart";226207199;"MarÃ­a JosÃ©";"San Nicolas";-34.6046956;-58.3909066;"Entire home/apt";33754.0;2;4;"2025-01-13";1.94;2;180;4
"1288616862635489839";"Viamonte, la esquina con vistas";661819361;"Antonella";"San Nicolas";-34.5999901;-58.3798226;"Entire home/apt";30215.0;1;1;"2025-01-26";1.0;1;347;1
"1288620169953119482";"Departamento 1 BR | piscina gym | Puerto madero";80890872;"Adrian";"Puerto Madero";-34.61684820000001;-58.36216919999999;"Entire home/apt";96378.0;1;1;"2024-11-30";0.49;18;286;1
"1288631163381764213";"Mono en Duplex Velez Sarsfield 2";163286807;"Patricia";"Villa Luro";-34.63243511043368;-58.50539285654082;"Entire home/apt";48226.0;2;1;"2024-12-01";0.5;4;362;1
"1288642635822168298";"Departamento en Montserrat";596903678;"Lucia";"Monserrat";-34.610387845914644;-58.37763829029673;"Entire home/apt";57762.0;2;4;"2024-12-17";1.97;1;52;4
"1288643078498665779";"GalerÃ­a Pacifico Apart, 5min Obelisco, Microcentro";661887599;"Gustavo";"San Nicolas";-34.59885;-58.37576;"Entire home/apt";42009.0;1;1;"2024-12-15";0.64;1;259;1
"1289066735167936844";"Vive Buenos Aires desde las alturas - BA1811";66250169;"Esteban Andres";"San Nicolas";-34.60322;-58.37723;"Entire home/apt";32105.0;2;5;"2025-01-06";2.17;14;80;5
"1289069607539959389";"Luminoso con balcÃ³n en Palermo.";236633593;"Martin Alejandro";"Palermo";-34.5794535;-58.40929200000001;"Entire home/apt";40811.0;2;2;"2024-12-21";1.0;1;53;2
"1289075489917859607";"âPalermo Hollywood: Stylish and cozy havenâ";183008802;"Damian";"Palermo";-34.5795439;-58.4283824;"Entire home/apt";42009.0;3;8;"2025-01-26";3.93;2;332;8
"1289077823779478220";"Depto. CÃ©ntrico - Obelisco a 200 metros - BA1101";66250169;"Esteban Andres";"San Nicolas";-34.6038472;-58.3783977;"Entire home/apt";25205.0;2;2;"2024-12-02";0.97;14;82;2
"1289113966189316222";"Acogedor departamento en Palermo";581345776;"Ignacio";"Palermo";-34.583206390026845;-58.40573789170693;"Entire home/apt";34657.0;2;4;"2024-12-21";2.0;3;354;4
"1289145331050724127";"Amplio departamento En Belgrano";86186119;"Martin";"Belgrano";-34.56667311713724;-58.47069732641526;"Entire home/apt";63013.0;1;1;"2024-12-13";0.63;1;364;1
"1289157872395035686";"New Studio apartment in Recoleta";167083697;"Lilian Alejandra";"Recoleta";-34.5885478;-58.4028003;"Entire home/apt";34657.0;2;8;"2025-01-15";3.2;1;361;8
"1289228487760492679";"Ideal Studio in the heart of Palermo Hollywood";661997144;"Pablo Gaston";"Palermo";-34.58344;-58.43867;"Entire home/apt";36758.0;3;4;"2025-01-22";2.0;1;324;4
"1289257491179359311";"Tu hogar en el corazÃ³n de Bs As";167818657;"Silvana";"Monserrat";-34.6164421;-58.38867210000001;"Entire home/apt";33607.0;2;1;"2024-12-01";0.49;2;365;1
"1289293939997196411";"Depto. practico y cÃ³modo. Ideal 4. Zona Obelisco";529253009;"Georgina";"San Nicolas";-34.60653845040249;-58.38529439474987;"Entire home/apt";32326.0;1;4;"2025-01-04";1.94;11;361;4
"1289311092290130588";"Big Room in Palermo Soho-private complete bathroom";215243110;"Maria";"Palermo";-34.586174989562295;-58.42073068288629;"Private room";26255.0;3;1;"2024-12-03";0.51;1;89;1
"1289311943647106959";"Hermoso departamento -Confort y tranquilidad";662043798;"Yoshi";"Coghlan";-34.56265143269161;-58.47194145942921;"Entire home/apt";34353.0;2;3;"2024-12-22";1.5;1;20;3
"1289393380905003220";"Nice apartment in palermo hollywood";381370191;"Eliana";"Palermo";-34.580429;-58.4323841;"Entire home/apt";51461.0;1;1;"2024-11-17";0.4;7;365;1
"1289660840406467178";"Pleno centro de Buenos Aires";762635;"Marta";"San Nicolas";-34.60869;-58.38633;"Entire home/apt";42009.0;2;1;"2025-01-28";1.0;1;68;1
"1289713622029749388";"Departamento Palermo";82050721;"Juan Ignacio";"Palermo";-34.59480317959878;-58.42337246663041;"Entire home/apt";31507.0;2;3;"2025-01-10";1.27;1;349;3
"1289754442972020871";"Tranquilo, Amplio y Luminoso Dpto en CaÃ±itas";59204880;"Sofia";"Palermo";-34.571117241946006;-58.43222547322512;"Entire home/apt";52511.0;2;2;"2024-12-04";0.9;7;339;2
"1289765985795629853";"accesible tranquilo y cÃ³modo";575900749;"Richard";"Constitucion";-34.61859;-58.38989;"Entire home/apt";29259.0;1;1;"2025-01-10";1.0;1;365;1
"1289816196439142071";"Estilo y diseÃ±o en studio 5*  amenities - 808 ZP";36668835;"Marina";"Colegiales";-34.57210675975897;-58.44222855990576;"Entire home/apt";43101.0;4;6;"2025-01-20";2.9;10;149;6
"1289832723752801006";"HabitaciÃ³n compartida 2 estudiantes valor xpersona";661284546;"Maria Isabel";"Recoleta";-34.5972761;-58.390514;"Private room";11552.0;1;1;"2025-01-23";1.0;1;365;1
"1289852512551346607";"Luxury studio with 5 stars amenities - 1008 zp";36668835;"Marina";"Palermo";-34.57419;-58.44011;"Entire home/apt";43910.0;4;1;"2025-01-21";1.0;10;123;1
"1289854855413288364";"Alto Palermo Apartment";484323;"Marcelo Oscar";"Palermo";-34.58842;-58.41557;"Entire home/apt";63916.0;1;3;"2025-01-07";1.2;11;348;3
"1289855857173350320";"Monoambiente Planes 600  P7 para 2 pers Caballito";139652867;"Mariana Yamila";"Caballito";-34.61008725974016;-58.44318115522951;"Entire home/apt";29406.0;3;1;"2024-12-01";0.5;22;334;1
"1289904127877261040";"Fantastico y Amplio Monoambiente en Palermo Soho";516235373;"Maria Laura";"Palermo";-34.58729;-58.42115;"Entire home/apt";31927.0;4;2;"2025-01-25";2.0;5;350;2
"1289915920171486751";"studioF Rivadavia station/ NuÃ±ez";5289816;"Juan Carlos";"NuÃ±ez";-34.5371657;-58.46812500000001;"Entire home/apt";16803.0;4;2;"2025-01-22";0.98;3;170;2
"1289930294815787917";"Mono-ambiente Congreso";118206406;"Natalia";"San Nicolas";-34.6061006;-58.3919721;"Entire home/apt";26255.0;3;2;"2024-12-12";0.98;1;239;2
"1289942034079099745";"1 - Bajo Belgrano comfy apt";441744544;"Lautaro";"Belgrano";-34.5546245;-58.4539364;"Entire home/apt";48005.0;2;3;"2025-01-06";1.48;26;335;3
"1289942458830981722";"Casa Martina";14768705;"Ãlvaro";"Almagro";-34.6082338;-58.42020660000001;"Entire home/apt";31507.0;2;2;"2024-12-02";0.98;2;365;2
"1289972942198472203";"Studio: Rivadavia Station/NuÃ±ez";5289816;"Juan Carlos";"NuÃ±ez";-34.5371657;-58.46812500000001;"Entire home/apt";18484.0;4;1;"2024-12-20";0.73;3;179;1
"1290001983653430003";"Refugio de diseÃ±o y comodidad en Palermo hollywood";538284403;"MarÃ­a";"Palermo";-34.5857363;-58.4359694;"Entire home/apt";27379.0;2;5;"2025-01-25";3.49;2;296;5
"1290063163574898289";"Casita Violeta";659438564;"Violeta";"San Cristobal";-34.619958862031034;-58.39339485594729;"Entire home/apt";44109.0;1;3;"2025-01-07";1.38;1;364;3
"1290141861250379509";"Explora Palermo: Studio, balcÃ³n, piscina, cocina";95540009;"Mercedes";"Palermo";-34.58968;-58.4192;"Entire home/apt";31507.0;3;4;"2025-01-21";4.0;2;296;4
"1290288313759355322";"MateHost""PeÃ±a Recoleta""SuperHost";515020790;"Antonino";"Recoleta";-34.58893813505945;-58.39998025026245;"Entire home/apt";42670.0;4;6;"2025-01-21";2.43;5;362;6
"1290355489165073240";"Excelente departamento 2 ambientes en Palermo Soho";153242743;"Santiago";"Palermo";-34.5905601;-58.42522260000001;"Entire home/apt";52511.0;3;4;"2025-01-12";1.76;1;279;4
"1290485956021645059";"Dpto. con Pileta en Frente del Hospital Italiano.";662292896;"Marisa Gabriela";"Almagro";-34.60689738157697;-58.426476689514;"Entire home/apt";29858.0;4;2;"2024-12-19";1.3;1;355;2
"1290527472607362541";"Estudio Movistar Para 2 Personas";662303104;"Nicolas";"Villa Crespo";-34.5968785;-58.449105;"Entire home/apt";18967.0;1;1;"2024-12-07";0.56;3;348;1
"1290530287966918851";"Departamento a estrenar en Recoleta";570433417;"Angeles";"Recoleta";-34.59376548684842;-58.39265700264056;"Entire home/apt";40213.0;1;7;"2025-01-15";2.8;1;230;7
"1290536985451687653";"Regina Dpto.";5164513;"Diego";"Recoleta";-34.59712264577825;-58.40569507330656;"Entire home/apt";84017.0;2;2;"2024-12-12";0.81;13;364;2
"1290540008336497809";"2- Bajo Belgrano comfy apt";441744544;"Lautaro";"Belgrano";-34.5546245;-58.4539364;"Entire home/apt";47260.0;2;2;"2024-12-10";1.0;26;345;2
"1290540513123567867";"Comodidad en centro BA. A pasos del Obelisco";329365950;"Liliana";"San Nicolas";-34.599583816629846;-58.37776095417772;"Entire home/apt";24481.0;1;6;"2024-12-23";3.27;7;54;6
"1290583043102577216";"Departamento Arena Para 4 Personas";662303104;"Nicolas";"Villa Crespo";-34.5968785;-58.449105;"Entire home/apt";20700.0;1;4;"2024-12-06";1.62;3;347;4
"1290595638631451879";"Mono a metros de Av avellaneda";30700159;"Mariana";"Flores";-34.63701;-58.46996;"Entire home/apt";42009.0;3;1;"2024-12-05";0.54;22;360;1
"1290650786376063410";"Lovely apartment in palermo hollywood";381370191;"Eliana";"Palermo";-34.580514826756655;-58.43213494867086;"Entire home/apt";52511.0;1;1;"2024-11-17";0.4;7;341;1
"1290667479150315908";"*Nuevo* Luminoso&Moderno Studio";17129129;"Alan";"Flores";-34.63216;-58.45693;"Entire home/apt";30456.0;2;2;"2024-12-21";1.18;3;42;2
"1290681820938173306";"3 - Bajo Belgrano comfy apt";441744544;"Lautaro";"Belgrano";-34.5546245;-58.4539364;"Entire home/apt";43510.0;2;5;"2025-01-23";2.46;26;355;5
"1290760001791223011";"Departamento centro tvcable wifi Amplio confortabl";424100335;"Matias";"Balvanera";-34.6082124;-58.3946181;"Entire home/apt";28356.0;3;1;"2024-12-15";0.64;4;70;1
"1290791610495305769";"Apartamento BA Obelisco";218486232;"Ariana Del Rosario";"San Nicolas";-34.6036123;-58.37620190000001;"Entire home/apt";23105.0;1;3;"2025-01-15";1.55;1;151;3
"1290809244021917175";"Luxurious & Modern New Condo - 5 STARS  Fast WiFi@";281041;"Michael";"Recoleta";-34.59542;-58.41108;"Entire home/apt";67214.0;1;5;"2024-12-05";2.08;9;362;5
"1291181825762313589";"Caballito Green";225128067;"Fernando";"Caballito";-34.6164124;-58.45530600000001;"Entire home/apt";40958.0;4;4;"2025-01-08";2.07;2;152;4
"1291275159411073104";"Palermo Soho spacious studio in 5-star building";7986525;"Matias";"Palermo";-34.5926316;-58.42727739999999;"Entire home/apt";51912.0;2;1;"2024-11-27";0.47;35;269;1
"1291276018166815885";"Buenos Aires Estilo Frances";104768433;"Patricio";"Belgrano";-34.56251719999999;-58.4480886;"Entire home/apt";38301.0;3;2;"2025-01-10";1.02;15;88;2
"1291412301605455265";"HabitaciÃ³n en depto. compartido.Solo Mujeres";181256629;"Adriana";"Belgrano";-34.55595286377441;-58.44492691050147;"Private room";36758.0;1;1;"2025-01-12";1.0;2;365;1
"1291528453727910586";"Recoleta Spa";369812415;"Andres";"Recoleta";-34.5961681;-58.40909179999999;"Entire home/apt";55809.0;3;1;"2024-12-21";0.73;10;365;1
"1291623142488088197";"Moreno Estudio";158557468;"Ana Maria";"Monserrat";-34.6114535;-58.3739018;"Private room";45611.0;2;1;"2024-12-10";0.58;1;134;1
"1291959290062998570";"CÃ¡lido ph en corazÃ³n de Almagro";479755445;"DÃ©bora";"Almagro";-34.607966290692545;-58.41672269545138;"Entire home/apt";63013.0;2;1;"2024-12-29";0.94;1;364;1
"1292118666769864178";"Elegante monoambiente San Telmo.";312941857;"Vanesa";"Monserrat";-34.61498419999999;-58.38323119999999;"Entire home/apt";36012.0;1;2;"2024-11-25";0.87;1;363;2
"1292134123663626858";"Casa Tetris en Buenos Aires";662654261;"Cecilia Beatriz";"San Cristobal";-34.62324423185081;-58.39880989764815;"Entire home/apt";18599.0;4;3;"2024-12-28";1.53;1;175;3
"1292165967712589860";"Nuevo departamento en mejor ubicaciÃ³n Recoleta.";4481449;"Francisco";"Recoleta";-34.5899088;-58.3936478;"Entire home/apt";41620.0;4;5;"2025-01-19";3.57;12;29;5
"1292195105443446245";"Apartamento en Recoleta";127115139;"Roger";"Recoleta";-34.59007094890075;-58.40166850272594;"Entire home/apt";20857.0;2;2;"2024-12-21";1.15;1;60;2
"1292301343052451771";"Residencia Boutique Obelisco";110861825;"Ezequiel";"San Nicolas";-34.60839929999999;-58.38223739999999;"Private room";35707.0;1;1;"2024-12-27";0.86;1;60;1
"1292320676121119885";"Gran depto en Palermo Soho c/ amenities";387936413;"Marcela Alejandra";"Palermo";-34.58634;-58.42492;"Entire home/apt";40213.0;2;2;"2024-12-23";1.13;1;74;2
"1292356563436343981";"Studio con BalcÃ³n en Caballito";541182398;"Fernando";"Caballito";-34.61073880000001;-58.4433224;"Entire home/apt";32557.0;1;1;"2024-11-24";0.45;4;357;1
"1292401458186189768";"Moderno estudio luminoso";493989892;"Artem";"Chacarita";-34.58577769115016;-58.451183374437534;"Entire home/apt";26854.0;2;4;"2025-01-25";4.0;1;74;4
"1292581759952216668";"HabitaciÃ³n amplia";523895285;"WilderE";"Chacarita";-34.58974184625537;-58.445503537501786;"Private room";33008.0;2;1;"2024-12-04";0.52;3;364;1
"1292690818607063233";"Departamento de 3 ambientes";280200832;"Romina";"Caballito";-34.62875;-58.44727;"Entire home/apt";63013.0;3;1;"2025-01-17";1.0;1;308;1
"1292697460271356498";"Luminoso Dpto. a 7 Cuadras de el Obelisco con Gym.";564163512;"Jorge Manuel";"Retiro";-34.5929;-58.38029;"Entire home/apt";23252.0;4;1;"2025-01-01";1.0;6;362;1
"1292707691368877256";"Premium Loft centro porteÃ±o cerca del Obelisco";537863564;"Cristian Hernan";"San Nicolas";-34.6071;-58.37973;"Entire home/apt";25205.0;3;4;"2025-01-13";1.85;1;339;4
"1292767797279623927";"Imperdible departamento en Palermo Hollywood";163810512;"Julieta";"Palermo";-34.5798223;-58.4297539;"Entire home/apt";35707.0;2;3;"2025-01-06";1.38;2;336;3
"1292790246044065552";"Bella Recoleta 2";250924356;"Claudia";"Recoleta";-34.5874873;-58.4013351;"Entire home/apt";39908.0;4;3;"2025-01-01";1.41;2;178;3
"1292794846981205486";"Amplio departamento a metros del Obelisco";108012986;"Mati";"San Nicolas";-34.6023023;-58.38246789999999;"Entire home/apt";59264.0;2;6;"2025-01-22";4.0;1;338;6
"1292809152907432408";"Chiche";494277130;"Liliana";"San Nicolas";-34.60547830173713;-58.38441763669152;"Entire home/apt";28356.0;3;7;"2024-12-23";3.0;1;365;7
"1292838051225309156";"Fabuloso departamento en Palermo Hollywood";163810512;"Julieta";"Palermo";-34.5798223;-58.4297539;"Entire home/apt";42009.0;4;1;"2025-01-06";1.0;2;324;1
"1292845354558250576";"Esmeralda Hope";563403221;"AdministraciÃ³n";"Retiro";-34.5983281;-58.3782315;"Entire home/apt";34657.0;2;3;"2025-01-06";1.48;3;363;3
"1292889983755021604";"Encantador departamento en corazÃ³n de Palermo - BA";150993912;"Hector";"Palermo";-34.5794243;-58.44046219999999;"Entire home/apt";54611.0;3;5;"2025-01-15";2.27;2;319;5
"1292925976605431627";"TU lugar en San Telmo";662856278;"Hugo";"Monserrat";-34.6138867;-58.3747861;"Entire home/apt";30456.0;2;4;"2025-01-04";1.79;1;321;4
"1292933426706157983";"Luminoso Dpto. a 2 Cuadras de el Av. 9 de Julio.";564163512;"Jorge Manuel";"Retiro";-34.5940133;-58.379338;"Entire home/apt";26255.0;4;6;"2025-01-15";3.16;6;343;6
"1292961275457066043";"Los Galgos Recoleta";455225169;"Miranda";"Recoleta";-34.59417533317035;-58.3932838216424;"Entire home/apt";57762.0;4;1;"2025-01-11";1.0;1;322;1
"1292965613756609455";"Tu Casa en Palermo";244581808;"Eduardo";"Palermo";-34.57412;-58.43751;"Entire home/apt";50715.0;4;3;"2025-01-13";2.05;1;86;3
"1293002695389909054";"Acogedor departamento en Palermo";224557885;"Guillermo JosÃ©";"Palermo";-34.590850139284115;-58.422514600000014;"Entire home/apt";31927.0;3;1;"2025-01-08";1.0;1;310;1
"1293034423748564918";"Moderno Alojamiento en el centro";65754874;"Mario Sebastian";"Monserrat";-34.608908989358824;-58.38296128095094;"Entire home/apt";33155.0;2;4;"2025-01-09";2.61;3;358;4
"1293114422721273683";"Â¡Mono ambiente amplio en Devoto!";662904806;"Ayelen Leonela Anahi";"Villa Devoto";-34.61106397860392;-58.50521561286258;"Entire home/apt";51765.0;1;2;"2024-12-22";1.43;2;365;2
"1293328963270810998";"Arenales Apart";599149277;"Ivana";"Retiro";-34.59406097910153;-58.38212992488285;"Entire home/apt";29406.0;3;2;"2025-01-12";1.02;6;361;2
"1293383627466979534";"Hermoso dpto  Palermo BotÃ¡nico";5967425;"Julieta";"Palermo";-34.58317;-58.41224;"Entire home/apt";81770.0;2;1;"2024-12-01";0.49;1;213;1
"1293463930560117078";"Muy luminoso Depto en V. Urquiza";672477743;"MarÃ­a Victoria";"Villa Urquiza";-34.5668744;-58.4895345;"Entire home/apt";29406.0;2;2;"2025-01-18";2.0;1;62;2
"1293476832232343621";"Apartamento Recoleta";103672133;"Franco";"Recoleta";-34.58838;-58.39878;"Entire home/apt";51600.0;1;1;"2024-12-01";0.49;1;179;1
"1293513175598318430";"Studio next to Puerto Madero 2C";243774453;"Hans";"Monserrat";-34.61375946735345;-58.36754386215737;"Entire home/apt";36758.0;3;2;"2024-12-02";0.95;3;365;2
"1293527483527351235";"CÃ¡lido Apartamento Reciclado - Wifi/Escritorio| RB";662582688;"Yanina";"Palermo";-34.5641416;-58.43906690000001;"Entire home/apt";42009.0;3;1;"2024-12-19";0.71;1;64;1
"1293529433371457436";"Depto Espacioso y Luminoso 2*Piso C/Cochera";595817058;"Augusto";"Flores";-34.62428;-58.45948;"Entire home/apt";33754.0;1;8;"2025-01-25";3.93;2;356;8
"1293532566421879015";"Solo para exigentes. A estrenar";511930269;"Marcela";"Palermo";-34.57790230940554;-58.43817595392466;"Entire home/apt";69766.0;2;3;"2025-01-04";1.48;1;359;3
"1293538481056204410";"Exclusive Monoamb ArmÃ³nico";444297099;"Ayelen";"Belgrano";-34.554933;-58.4392975;"Entire home/apt";26255.0;3;1;"2025-01-16";1.0;5;108;1
"1293557323311973303";"Casa estilo colonial";104010444;"VerÃ³nica";"Villa Luro";-34.63593;-58.50179;"Entire home/apt";39908.0;1;4;"2025-01-11";3.0;1;45;4
"1293557534262514224";"Departamento Arena ll";662303104;"Nicolas";"Villa Crespo";-34.596865;-58.449105;"Entire home/apt";19954.0;1;5;"2025-01-11";2.31;3;347;5
"1293569423957027158";"Villa Urquiza. Practico 2amb";199021047;"Marisa";"Villa Urquiza";-34.5738335;-58.49399150000001;"Entire home/apt";28356.0;2;2;"2024-12-30";1.71;7;119;2
"1293607299298871602";"Cozy Apartment in Best Area of Recoleta.";663017906;"Maria Del Carmen Concepcion";"Retiro";-34.59371427252643;-58.3868141783954;"Entire home/apt";37209.0;2;1;"2024-12-01";0.49;2;349;1
"1293616673008312351";"Cozy Apartment in Recoleta. Estrategic Zone.";663017906;"Maria Del Carmen Concepcion";"Recoleta";-34.598647640646575;-58.38732590845351;"Entire home/apt";29406.0;2;1;"2024-12-14";0.63;2;212;1
"1293657594603206961";"Quartier del bajo piso alto";658580665;"Lucia Belen";"Puerto Madero";-34.61487645375052;-58.36622410077086;"Entire home/apt";84017.0;1;2;"2025-01-06";1.46;2;363;2
"1294063596995036851";"Departamento zona H.Italiano";663110376;"Clara";"Almagro";-34.6051355;-58.4260889;"Entire home/apt";21004.0;4;3;"2024-12-11";1.43;1;21;3
"1294083763748009570";"Amplio Dpto. Cerca de la Av. 9 de Julio | 2 P.";564163512;"Jorge Manuel";"Retiro";-34.59557154998953;-58.37894539630149;"Entire home/apt";22202.0;3;1;"2024-12-07";0.55;6;363;1
"1294084510765509886";"Luminoso Dpto. a Cuadras de la Av. 9 de Julio.";564163512;"Jorge Manuel";"Retiro";-34.59309;-58.37814;"Entire home/apt";25951.0;3;4;"2025-01-25";2.18;6;355;4
"1294100249148007359";"Familiar y Silencioso Apto en Palermo Soho.";417090;"Mateo";"Palermo";-34.58324564544717;-58.42145510339713;"Entire home/apt";31927.0;1;1;"2024-12-03";0.51;11;365;1
"1294147060480437859";"Cama en la sala. El departamento es compartido.";545946045;"Fabricio";"Almagro";-34.601833078180405;-58.419551365077496;"Private room";17854.0;1;3;"2025-01-04";1.45;1;365;3
"1294163182937446886";"Elegante apartamento en Belgrano";102866564;"Valeria";"Belgrano";-34.55635;-58.45523;"Entire home/apt";15008.0;1;1;"2024-12-02";0.5;2;356;1
"1294194232218169650";"Departamento 2 ambientes Palermo";596212182;"Silvana";"Palermo";-34.5889659;-58.41576299999999;"Entire home/apt";54611.0;3;4;"2025-01-26";1.79;1;364;4
"1294198347500713038";"Renovado Studio en Recoleta";436433302;"Alejandro";"Retiro";-34.59757153812873;-58.38606144193091;"Entire home/apt";36726.0;3;1;"2024-12-02";0.5;14;364;1
"1294215906769575568";"Monoambiente cÃ¡lido y luminoso!";300664204;"Josefina";"Villa Urquiza";-34.5751038;-58.4831696;"Entire home/apt";21004.0;3;4;"2025-01-19";2.79;1;63;4
"1294227193488589691";"Plaza Serrano: Casa Dorada luxury loft by airesB&B";34499766;"Emil";"Palermo";-34.58907033482569;-58.430679281614665;"Entire home/apt";81014.0;1;4;"2024-12-21";1.97;15;341;4
"1294274380662667500";"Hermoso departamento en San Telmo";659853892;"Claudio";"Monserrat";-34.616150368918426;-58.37809078395367;"Entire home/apt";30456.0;1;1;"2024-12-02";0.5;1;361;1
